transaction_id,order_id,sale_date,posting_timestamp,customer_id,customer_name,customer_type,facility_state,sales_region,sales_rep_id,product_sku,product_family,procedure_category,units,unit_price,gross_sales,discount_pct,discount_amount,net_sales,cost_of_goods,gross_margin,currency,sales_channel,contract_id,purchase_order_number,invoice_number,payment_status,source_updated_at
TXN-000068,SO-100067,2025-11-12,2025-11-12T14:20:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-026,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,4,4873.25,19493.00,0.1350,2631.56,16861.44,10160.00,6701.44,USD,Direct,AGR-ORTHO-26-324,CPO-008-2025-0068,SI-880067,OPEN,2025-11-12T17:20:00+00:00
TXN-000069,SO-100068,2026-02-28,2026-02-28T14:21:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,4,1672.80,6691.20,0.1950,1304.78,5386.42,2760.00,2626.42,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0069,SI-880068,PARTIALLY_PAID,2026-02-28T17:21:00+00:00
TXN-000070,SO-100069,2026-05-19,2026-05-19T14:22:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-013,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,883.75,1767.50,0.1700,300.48,1467.02,730.00,737.02,USD,ASC Program,AGR-ORTHO-26-324,CPO-003-2026-0070,SI-880069,OPEN,2026-05-19T17:22:00+00:00
TXN-000071,SO-100070,2026-03-30,2026-03-30T14:23:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-019,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,8,3004.75,24038.00,0.1300,3124.94,20913.06,11665.92,9247.14,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0071,SI-880070,PAID,2026-04-01T17:23:00+00:00
TXN-000072,SO-100071,2025-12-07,2025-12-07T14:24:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-017,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1524.90,1524.90,0.1000,152.49,1372.41,612.50,759.91,USD,Direct,AGR-ORTHO-26-310,CPO-006-2025-0072,SI-880071,PAID,2025-12-09T17:24:00+00:00
TXN-000073,SO-100072,2026-04-03,2026-04-03T14:25:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-036,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4467.60,4467.60,0.1650,737.15,3730.45,2310.00,1420.45,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0073,SI-880072,PAID,2026-04-03T17:25:00+00:00
TXN-000074,SO-100073,2026-01-17,2026-01-17T14:26:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-007,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4776.75,14330.25,0.1000,1433.03,12897.22,7467.60,5429.62,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0074,SI-880073,PAID,2026-01-19T17:26:00+00:00
TXN-000075,SO-100074,2026-04-03,2026-04-03T14:27:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-026,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,2,1180.00,2360.00,0.1200,283.20,2076.80,1060.00,1016.80,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0075,SI-880074,PAID,2026-04-03T17:27:00+00:00
TXN-000076,SO-100075,2026-05-03,2026-05-03T14:28:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-015,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,875.00,1750.00,0.1400,245.00,1505.00,730.00,775.00,USD,Distributor,AGR-ORTHO-26-331,CPO-004-2026-0076,SI-880075,PAID,2026-05-03T17:28:00+00:00
TXN-000077,SO-100076,2026-04-22,2026-04-22T14:29:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-019,SOM-SCREW-45,Trauma Plating,Trauma fixation,3,143.08,429.24,0.1950,83.70,345.54,128.52,217.02,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0077,SI-880076,PAID,2026-04-22T17:29:00+00:00
TXN-000078,SO-100077,2026-01-10,2026-01-10T14:30:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-004,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,892.50,892.50,0.1000,89.25,803.25,365.00,438.25,USD,ASC Program,AGR-ORTHO-26-317,CPO-002-2026-0078,SI-880077,PAID,2026-01-10T17:30:00+00:00
TXN-000079,SO-100078,2026-01-07,2026-01-07T14:31:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,5,4380.00,21900.00,0.1950,4270.50,17629.50,11550.00,6079.50,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0079,SI-880078,PAID,2026-01-07T17:31:00+00:00
TXN-000080,SO-100079,2026-02-01,2026-02-01T14:32:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,5,3034.50,15172.50,0.1950,2958.64,12213.86,7588.80,4625.06,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0080,SI-880079,PAID,2026-02-02T17:32:00+00:00
TXN-000081,SO-100080,2026-02-07,2026-02-07T14:33:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-025,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1200,357.00,2618.00,1488.00,1130.00,USD,ASC Program,AGR-ORTHO-26-324,CPO-008-2026-0081,SI-880080,OPEN,2026-02-09T17:33:00+00:00
TXN-000082,SO-100081,2026-04-17,2026-04-17T14:34:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-029,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,4,6291.60,25166.40,0.2500,6291.60,18874.80,14259.60,4615.20,USD,ASC Program,AGR-ORTHO-26-331,CPO-009-2026-0082,SI-880081,OPEN,2026-04-19T17:34:00+00:00
TXN-000083,SO-100082,2026-03-26,2026-03-26T14:35:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,875.00,1750.00,0.1900,332.50,1417.50,715.40,702.10,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0083,SI-880082,PAID,2026-03-27T17:35:00+00:00
TXN-000084,SO-100083,2026-03-02,2026-03-02T14:36:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-025,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1180.00,1180.00,0.1400,165.20,1014.80,530.00,484.80,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2026-0084,SI-880083,PAID,2026-03-02T17:36:00+00:00
TXN-000085,SO-100084,2026-03-24,2026-03-24T14:37:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-031,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,5,1623.60,8118.00,0.1100,892.98,7225.02,3381.00,3844.02,USD,ASC Program,AGR-ORTHO-26-310,CPO-011-2026-0085,SI-880084,PAID,2026-03-25T17:37:00+00:00
TXN-000086,SO-100085,2026-03-31,2026-03-31T14:38:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-005,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4776.75,4776.75,0.1000,477.68,4299.07,2590.80,1708.27,USD,Distributor,AGR-ORTHO-26-317,CPO-002-2026-0086,SI-880085,PAID,2026-04-02T17:38:00+00:00
TXN-000087,SO-100086,2026-03-23,2026-03-23T14:39:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1524.90,1524.90,0.2000,304.98,1219.92,625.00,594.92,USD,Distributor,AGR-ORTHO-26-310,CPO-001-2026-0087,SI-880086,PAID,2026-03-25T17:39:00+00:00
TXN-000088,SO-100087,2026-04-11,2026-04-11T14:40:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,3,1191.80,3575.40,0.1950,697.20,2878.20,1590.00,1288.20,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0088,SI-880087,PAID,2026-04-12T17:40:00+00:00
TXN-000089,SO-100088,2025-11-26,2025-11-26T14:41:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-023,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4292.40,8584.80,0.1200,1030.18,7554.62,4712.40,2842.22,USD,Direct,AGR-ORTHO-26-317,CPO-007-2025-0089,SI-880088,PAID,2025-11-26T17:41:00+00:00
TXN-000090,SO-100089,2025-10-18,2025-10-18T14:42:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2915.50,2915.50,0.1700,495.64,2419.86,1488.00,931.86,USD,Direct,AGR-ORTHO-26-324,CPO-003-2025-0090,SI-880089,PAID,2025-10-18T17:42:00+00:00
TXN-000091,SO-100090,2026-06-03,2026-06-03T14:43:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-028,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4921.50,4921.50,0.1300,639.80,4281.70,2590.80,1690.90,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0091,SI-880090,PAID,2026-06-05T17:43:00+00:00
TXN-000092,SO-100091,2026-04-20,2026-04-20T14:44:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4467.60,4467.60,0.1800,804.17,3663.43,2263.80,1399.63,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0092,SI-880091,OPEN,2026-04-21T17:44:00+00:00
TXN-000093,SO-100092,2026-05-08,2026-05-08T14:45:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-020,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,2,5260.00,10520.00,0.1300,1367.60,9152.40,5470.00,3682.40,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2026-0093,SI-880092,PAID,2026-05-10T17:45:00+00:00
TXN-000094,SO-100093,2026-02-04,2026-02-04T14:46:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-021,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1465.10,1465.10,0.1300,190.46,1274.64,625.00,649.64,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0094,SI-880093,PAID,2026-02-06T17:46:00+00:00
TXN-000095,SO-100094,2026-03-15,2026-03-15T14:00:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-010,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,5,4776.75,23883.75,0.1700,4060.24,19823.51,12700.00,7123.51,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0095,SI-880094,OPEN,2026-03-16T17:00:00+00:00
TXN-000096,SO-100095,2026-02-18,2026-02-18T14:01:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-017,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,4,1495.00,5980.00,0.1900,1136.20,4843.80,2450.00,2393.80,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0096,SI-880095,PAID,2026-02-19T17:01:00+00:00
TXN-000097,SO-100096,2026-04-12,2026-04-12T14:02:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4921.50,4921.50,0.1600,787.44,4134.06,2489.20,1644.86,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0097,SI-880096,OPEN,2026-04-12T17:02:00+00:00
TXN-000098,SO-100097,2026-01-11,2026-01-11T14:03:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-031,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,146.00,146.00,0.2400,35.04,110.96,42.00,68.96,USD,ASC Program,AGR-ORTHO-26-331,CPO-009-2026-0098,SI-880097,PARTIALLY_PAID,2026-01-13T17:03:00+00:00
TXN-000099,SO-100098,2026-01-31,2026-01-31T14:04:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-001,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,1,6355.80,6355.80,0.1800,1144.04,5211.76,3495.00,1716.76,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2026-0099,SI-880098,PAID,2026-02-02T17:04:00+00:00
TXN-000100,SO-100099,2026-02-17,2026-02-17T14:05:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,147.46,147.46,0.1900,28.02,119.44,42.84,76.60,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0100,SI-880099,PAID,2026-02-19T17:05:00+00:00
TXN-000101,SO-100100,2026-02-14,2026-02-14T14:06:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-018,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4336.20,4336.20,0.1200,520.34,3815.86,2356.20,1459.66,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0101,SI-880100,PAID,2026-02-15T17:06:00+00:00
TXN-000102,SO-100101,2026-03-02,2026-03-02T14:07:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-034,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,2,6291.60,12583.20,0.1000,1258.32,11324.88,6990.00,4334.88,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0102,SI-880101,PAID,2026-03-04T17:07:00+00:00
TXN-000103,SO-100102,2026-04-19,2026-04-19T14:08:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-032,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,5,4380.00,21900.00,0.2000,4380.00,17520.00,11550.00,5970.00,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0103,SI-880102,PAID,2026-04-19T17:08:00+00:00
TXN-000104,SO-100103,2026-02-17,2026-02-17T14:09:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-024,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2915.50,5831.00,0.1200,699.72,5131.28,2976.00,2155.28,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0104,SI-880103,PARTIALLY_PAID,2026-02-17T17:09:00+00:00
TXN-000105,SO-100104,2026-03-15,2026-03-15T14:10:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-022,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1480.05,2960.10,0.1100,325.61,2634.49,1225.00,1409.49,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0105,SI-880104,OPEN,2026-03-15T17:10:00+00:00
TXN-000106,SO-100105,2026-02-16,2026-02-16T14:11:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-028,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1623.60,3247.20,0.1800,584.50,2662.70,1352.40,1310.30,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0106,SI-880105,PAID,2026-02-16T17:11:00+00:00
TXN-000107,SO-100106,2026-05-13,2026-05-13T14:12:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-023,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,857.50,857.50,0.1400,120.05,737.45,365.00,372.45,USD,Direct,AGR-ORTHO-26-324,CPO-008-2026-0107,SI-880106,PAID,2026-05-15T17:12:00+00:00
TXN-000108,SO-100107,2026-04-19,2026-04-19T14:13:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-033,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2915.50,2915.50,0.1000,291.55,2623.95,1458.24,1165.71,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0108,SI-880107,PAID,2026-04-20T17:13:00+00:00
TXN-000109,SO-100108,2026-03-21,2026-03-21T14:14:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-037,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4380.00,4380.00,0.1300,569.40,3810.60,2310.00,1500.60,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0109,SI-880108,PAID,2026-03-22T17:14:00+00:00
TXN-000110,SO-100109,2026-04-27,2026-04-27T14:15:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-011,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,4,1640.00,6560.00,0.1750,1148.00,5412.00,2760.00,2652.00,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0110,SI-880109,PAID,2026-04-29T17:15:00+00:00
TXN-000111,SO-100110,2026-01-17,2026-01-17T14:16:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-030,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.2400,1134.84,3593.66,2540.00,1053.66,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0111,SI-880110,PAID,2026-01-19T17:16:00+00:00
TXN-000112,SO-100111,2026-03-25,2026-03-25T14:17:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-022,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1100,530.75,4294.25,2489.20,1805.05,USD,Distributor,AGR-ORTHO-26-310,CPO-006-2026-0112,SI-880111,PAID,2026-03-27T17:17:00+00:00
TXN-000113,SO-100112,2026-02-14,2026-02-14T14:18:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-007,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,2,1180.00,2360.00,0.1700,401.20,1958.80,1038.80,920.00,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0113,SI-880112,PARTIALLY_PAID,2026-02-14T17:18:00+00:00
TXN-000114,SO-100113,2026-03-16,2026-03-16T14:19:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1168.20,1168.20,0.1950,227.80,940.40,530.00,410.40,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2026-0114,SI-880113,PAID,2026-03-16T17:19:00+00:00
TXN-000115,SO-100114,2025-11-12,2025-11-12T14:20:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-018,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,2,1495.00,2990.00,0.1100,328.90,2661.10,1250.00,1411.10,USD,Direct,AGR-ORTHO-26-310,CPO-006-2025-0115,SI-880114,OPEN,2025-11-13T17:20:00+00:00
TXN-000116,SO-100115,2026-02-05,2026-02-05T14:21:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-010,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4423.80,8847.60,0.1600,1415.62,7431.98,4712.40,2719.58,USD,ASC Program,AGR-ORTHO-26-324,CPO-003-2026-0116,SI-880115,PAID,2026-02-07T17:21:00+00:00
TXN-000117,SO-100116,2026-05-05,2026-05-05T14:22:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-032,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,4,4825.00,19300.00,0.1900,3667.00,15633.00,10160.00,5473.00,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0117,SI-880116,OPEN,2026-05-06T17:22:00+00:00
TXN-000118,SO-100117,2026-01-30,2026-01-30T14:23:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1623.60,1623.60,0.1950,316.60,1307.00,690.00,617.00,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0118,SI-880117,PAID,2026-02-01T17:23:00+00:00
TXN-000119,SO-100118,2026-04-14,2026-04-14T14:24:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-040,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3034.50,6069.00,0.1700,1031.73,5037.27,2976.00,2061.27,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0119,SI-880118,PAID,2026-04-16T17:24:00+00:00
TXN-000120,SO-100119,2025-11-09,2025-11-09T14:25:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-028,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1800,868.50,3956.50,2489.20,1467.30,USD,Direct,AGR-ORTHO-26-338,CPO-010-2025-0120,SI-880119,PAID,2025-11-10T17:25:00+00:00
TXN-000121,SO-100120,2025-10-13,2025-10-13T14:26:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.1900,898.42,3830.08,2540.00,1290.08,USD,Direct,AGR-ORTHO-26-338,CPO-005-2025-0121,SI-880120,PAID,2025-10-14T17:26:00+00:00
TXN-000122,SO-100121,2026-05-22,2026-05-22T14:27:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-003,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,3,3004.75,9014.25,0.2000,1802.85,7211.40,4553.28,2658.12,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0122,SI-880121,PARTIALLY_PAID,2026-05-23T17:27:00+00:00
TXN-000123,SO-100122,2026-02-18,2026-02-18T14:28:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-031,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,3,5260.00,15780.00,0.1900,2998.20,12781.80,8040.90,4740.90,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0123,SI-880122,PAID,2026-02-20T17:28:00+00:00
TXN-000124,SO-100123,2026-04-14,2026-04-14T14:29:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-029,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,8,1203.60,9628.80,0.2300,2214.62,7414.18,4155.20,3258.98,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0124,SI-880123,PAID,2026-04-14T17:29:00+00:00
TXN-000125,SO-100124,2026-04-25,2026-04-25T14:30:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.1900,898.42,3830.08,2540.00,1290.08,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0125,SI-880124,OPEN,2026-04-25T17:30:00+00:00
TXN-000126,SO-100125,2026-01-20,2026-01-20T14:31:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-037,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2975.00,5950.00,0.1100,654.50,5295.50,2976.00,2319.50,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0126,SI-880125,PAID,2026-01-20T17:31:00+00:00
TXN-000127,SO-100126,2026-02-23,2026-02-23T14:32:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4423.80,4423.80,0.1800,796.28,3627.52,2356.20,1271.32,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0127,SI-880126,PAID,2026-02-24T17:32:00+00:00
TXN-000128,SO-100127,2026-02-04,2026-02-04T14:33:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4873.25,4873.25,0.2000,974.65,3898.60,2590.80,1307.80,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0128,SI-880127,PAID,2026-02-04T17:33:00+00:00
TXN-000129,SO-100128,2026-04-30,2026-04-30T14:34:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-018,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4873.25,14619.75,0.1150,1681.27,12938.48,7620.00,5318.48,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2026-0129,SI-880128,PAID,2026-04-30T17:34:00+00:00
TXN-000130,SO-100129,2026-02-27,2026-02-27T14:35:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,892.50,892.50,0.1200,107.10,785.40,372.30,413.10,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0130,SI-880129,OPEN,2026-02-28T17:35:00+00:00
TXN-000131,SO-100130,2026-05-04,2026-05-04T14:36:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-029,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4380.00,4380.00,0.2500,1095.00,3285.00,2356.20,928.80,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0131,SI-880130,DISPUTED,2026-05-06T17:36:00+00:00
TXN-000132,SO-100131,2026-03-13,2026-03-13T14:37:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-030,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,875.00,875.00,0.2500,218.75,656.25,365.00,291.25,USD,Distributor,AGR-ORTHO-26-331,CPO-009-2026-0132,SI-880131,PARTIALLY_PAID,2026-03-14T17:37:00+00:00
TXN-000133,SO-100132,2026-03-23,2026-03-23T14:38:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-019,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1640.00,3280.00,0.1950,639.60,2640.40,1407.60,1232.80,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0133,SI-880132,PAID,2026-03-25T17:38:00+00:00
TXN-000134,SO-100133,2025-11-16,2025-11-16T14:39:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-019,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4825.00,4825.00,0.1300,627.25,4197.75,2590.80,1606.95,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2025-0134,SI-880133,OPEN,2025-11-16T17:39:00+00:00
TXN-000135,SO-100134,2026-05-05,2026-05-05T14:40:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,144.54,144.54,0.2300,33.24,111.30,42.00,69.30,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0135,SI-880134,PAID,2026-05-05T17:40:00+00:00
